Frequency,AGE,MonthlyIncome
Monthly,47.0,32083.33
Monthly,56.0,27500.0
Monthly,42.0,10416.67
Monthly,35.0,25500.0
Monthly,26.0,3333.33
Monthly,54.0,29166.67
Monthly,46.0,66666.67
Monthly,44.0,31250.0
Monthly,26.0,3333.33
Monthly,57.0,26458.33
Monthly,38.0,29166.67
Monthly,32.0,17500.0
Monthly,31.0,21250.0
Monthly,32.0,17708.33
Monthly,48.0,35833.33
Monthly,43.0,25000.0
Monthly,51.0,15833.33
Monthly,38.0,23333.33
Monthly,26.0,18333.33
Monthly,52.0,20583.33
Monthly,26.0,10416.67
Monthly,55.0,20833.33
Monthly,44.0,37500.0
Half Yearly,48.0,34333.33
Monthly,33.0,26666.67
Monthly,49.0,35416.67
Monthly,30.0,21250.0
Monthly,49.0,22083.33
Monthly,34.0,18750.0
Monthly,53.0,35000.0
Monthly,55.0,21250.0
Monthly,28.0,16666.67
Monthly,37.0,5000.0
Monthly,33.0,16666.67
Monthly,40.0,4166.67
Monthly,33.0,30833.33
Monthly,36.0,18750.0
Monthly,52.0,20833.33
Monthly,39.0,81250.0
Monthly,45.0,18583.33
Monthly,37.0,28333.33
Monthly,46.0,18666.67
Monthly,40.0,8333.33
Monthly,29.0,10516.67
Monthly,28.0,14166.67
Monthly,31.0,15250.0
Monthly,26.0,21666.67
Monthly,43.0,24750.0
Monthly,47.0,17583.33
Monthly,50.0,13333.33
Monthly,37.0,10416.67
Monthly,38.0,15833.33
Monthly,22.0,4166.67
Half Yearly,42.0,7500.0
Monthly,46.0,12500.0
Monthly,55.0,102500.0
Monthly,39.0,5833.33
Monthly,49.0,9853.0
Monthly,39.0,12500.0
Monthly,22.0,16416.67
Monthly,42.0,15000.0
Half Yearly,36.0,8333.33
Monthly,37.0,22666.67
Monthly,55.0,52916.67
Monthly,48.0,10166.67
Monthly,47.0,57500.0
Monthly,43.0,12500.0
Monthly,67.0,16666.67
Monthly,48.0,24375.0
Monthly,29.0,33333.33
Monthly,57.0,30000.0
Half Yearly,30.0,39583.33
Monthly,50.0,28750.0
Monthly,24.0,5000.0
Monthly,24.0,14200.0
Monthly,35.0,26416.67
Monthly,35.0,16250.0
Monthly,42.0,18750.0
Monthly,28.0,11583.33
Monthly,53.0,17916.67
Monthly,35.0,30833.33
Monthly,23.0,20000.0
Half Yearly,29.0,22166.67
Half Yearly,46.0,33541.67
Half Yearly,33.0,30833.33
Monthly,23.0,4583.33
Half Yearly,43.0,30833.33
Monthly,27.0,23333.33
Monthly,33.0,25000.0
Monthly,55.0,62083.33
Half Yearly,51.0,25000.0
Half Yearly,22.0,12500.0
Half Yearly,39.0,48750.0
Half Yearly,50.0,14166.67
Half Yearly,34.0,16666.67
Half Yearly,27.0,16666.67
Half Yearly,21.0,16666.67
Quatrly,58.0,27333.33
Half Yearly,34.0,25000.0
Monthly,59.0,35416.67
Half Yearly,30.0,14333.33
Half Yearly,48.0,37083.33
Monthly,51.0,45833.33
Half Yearly,33.0,16666.67
Half Yearly,36.0,33333.33
Half Yearly,30.0,5833.33
Half Yearly,28.0,4166.67
Half Yearly,45.0,15000.0
Half Yearly,21.0,25000.0
Half Yearly,40.0,33333.33
Half Yearly,49.0,24583.33
Half Yearly,30.0,30000.0
Half Yearly,31.0,6666.67
Half Yearly,57.0,54333.33
Half Yearly,41.0,16666.67
Half Yearly,45.0,29583.33
Half Yearly,60.0,163366.67
Monthly,57.0,8333.33
Half Yearly,46.0,16875.0
Half Yearly,26.0,28333.33
Half Yearly,46.0,15208.33
Half Yearly,30.0,4166.67
Half Yearly,33.0,26458.33
Half Yearly,28.0,47833.33
Half Yearly,59.0,20833.33
Half Yearly,57.0,25000.0
Quatrly,57.0,76666.67
Half Yearly,35.0,12500.0
Half Yearly,46.0,29000.0
Half Yearly,58.0,26500.0
Half Yearly,31.0,20833.33
Half Yearly,38.0,26166.67
Half Yearly,41.0,5000.0
Half Yearly,32.0,12500.0
Half Yearly,58.0,32416.67
Half Yearly,36.0,20500.0
Half Yearly,24.0,41666.67
Monthly,29.0,24500.0
Half Yearly,46.0,91016.67
Half Yearly,45.0,20833.33
Half Yearly,35.0,20833.33
Half Yearly,53.0,27166.67
Half Yearly,46.0,28333.33
Half Yearly,38.0,16666.67
Half Yearly,54.0,31166.67
Half Yearly,21.0,6250.0
Half Yearly,29.0,24583.33
Half Yearly,30.0,4166.67
Half Yearly,26.0,22500.0
Half Yearly,31.0,2083.33
Half Yearly,29.0,4166.67
Half Yearly,36.0,19216.67
Half Yearly,57.0,43666.67
Half Yearly,49.0,12500.0
Half Yearly,37.0,6000.0
Quatrly,42.0,16150.0
Half Yearly,32.0,4166.67
Half Yearly,52.0,31250.0
Half Yearly,32.0,28458.33
Half Yearly,48.0,37933.33
Half Yearly,31.0,22250.0
Half Yearly,47.0,4166.67
Half Yearly,44.0,49100.0
Half Yearly,28.0,5000.0
Half Yearly,27.0,14632.0
Half Yearly,27.0,57475.0
Half Yearly,28.0,12000.0
Half Yearly,33.0,1916.67
Half Yearly,29.0,11250.0
Half Yearly,44.0,18125.0
Half Yearly,37.0,151500.0
Half Yearly,42.0,22091.67
Half Yearly,21.0,6666.67
Half Yearly,38.0,23500.0
Half Yearly,48.0,20250.0
Half Yearly,24.0,26666.67
Half Yearly,50.0,17166.67
Half Yearly,52.0,47916.67
Half Yearly,34.0,18125.0
Half Yearly,54.0,20916.67
Half Yearly,60.0,20000.0
Half Yearly,51.0,17500.0
Half Yearly,28.0,34166.67
Half Yearly,45.0,9583.33
Half Yearly,22.0,8125.0
Half Yearly,32.0,3333.33
Half Yearly,44.0,25791.67
Half Yearly,38.0,30230.83
Half Yearly,39.0,29000.0
Half Yearly,35.0,25739.58
Half Yearly,47.0,32750.0
Half Yearly,46.0,37083.33
Half Yearly,44.0,27933.33
Monthly,36.0,15000.0
Half Yearly,31.0,34391.67
Half Yearly,39.0,22500.0
Half Yearly,53.0,39166.67
Half Yearly,36.0,39583.33
Half Yearly,39.0,33333.33
Half Yearly,56.0,22500.0
Half Yearly,32.0,6666.67
Half Yearly,31.0,19083.33
Half Yearly,37.0,12291.67
Half Yearly,33.0,4166.67
Half Yearly,44.0,3666.67
Half Yearly,28.0,6000.0
Half Yearly,35.0,16083.33
Half Yearly,59.0,93000.0
Half Yearly,36.0,9458.33
Half Yearly,34.0,5000.0
Half Yearly,32.0,17333.33
Half Yearly,22.0,11375.0
Half Yearly,51.0,25000.0
Half Yearly,40.0,20908.33
Half Yearly,32.0,20875.0
Half Yearly,32.0,23333.33
Half Yearly,48.0,35333.33
Half Yearly,31.0,12500.0
Half Yearly,56.0,55125.0
Half Yearly,31.0,23716.67
Half Yearly,48.0,32041.67
Half Yearly,28.0,4166.67
Half Yearly,57.0,26666.67
Half Yearly,46.0,22500.0
Half Yearly,36.0,29666.67
Half Yearly,42.0,52541.67
Half Yearly,36.0,12500.0
Half Yearly,46.0,28333.33
Half Yearly,43.0,32116.67
Half Yearly,44.0,26125.0
Half Yearly,52.0,15000.0
Half Yearly,55.0,4166.67
Half Yearly,30.0,14166.67
Half Yearly,33.0,21666.67
Half Yearly,59.0,31666.67
Half Yearly,31.0,33333.33
Half Yearly,39.0,47883.33
Half Yearly,48.0,20833.33
Half Yearly,36.0,17916.67
Half Yearly,24.0,14166.67
Half Yearly,34.0,19166.67
Half Yearly,30.0,4166.67
Half Yearly,51.0,20833.33
Half Yearly,55.0,50833.33
Half Yearly,63.0,45500.0
Half Yearly,32.0,45833.33
Monthly,70.0,54166.67
Half Yearly,47.0,44083.33
Half Yearly,54.0,45833.33
Half Yearly,62.0,39166.67
Half Yearly,37.0,44916.67
Half Yearly,46.0,57875.0
Half Yearly,26.0,63583.33
Half Yearly,39.0,43750.0
Half Yearly,22.0,37500.0
Half Yearly,32.0,71708.33
Half Yearly,29.0,25000.0
Half Yearly,30.0,37500.0
Half Yearly,53.0,37875.0
Half Yearly,61.0,60166.67
Half Yearly,48.0,54166.67
Monthly,51.0,75000.0
Half Yearly,52.0,20833.33
Half Yearly,36.0,916666.67
Half Yearly,32.0,31500.0
Half Yearly,53.0,33333.33
Half Yearly,32.0,30000.0
Half Yearly,43.0,24166.67
Half Yearly,42.0,29166.67
Half Yearly,31.0,25000.0
Half Yearly,24.0,32500.0
Quatrly,47.0,54166.67
Half Yearly,40.0,58000.0
Half Yearly,49.0,48466.67
Half Yearly,29.0,27500.0
Half Yearly,40.0,33333.33
Half Yearly,34.0,50550.0
Monthly,51.0,26250.0
Half Yearly,41.0,43333.33
Half Yearly,58.0,45416.67
Half Yearly,23.0,0.83
Half Yearly,30.0,42916.67
Half Yearly,24.0,27500.0
Half Yearly,39.0,28750.0
Half Yearly,58.0,34166.67
Half Yearly,21.0,30208.33
Half Yearly,25.0,0.08
Half Yearly,67.0,30416.67
Half Yearly,30.0,26583.33
Half Yearly,63.0,26250.0
Half Yearly,47.0,24583.33
Half Yearly,53.0,0.08
Half Yearly,45.0,38625.0
Half Yearly,34.0,11833.33
Half Yearly,25.0,20241.67
Half Yearly,47.0,25000.0
Half Yearly,40.0,36666.67
Half Yearly,48.0,26666.67
Half Yearly,34.0,34250.0
Half Yearly,50.0,27083.33
Half Yearly,45.0,0.08
Half Yearly,26.0,28333.33
Half Yearly,48.0,29500.0
Half Yearly,41.0,35833.33
Half Yearly,25.0,0.08
Half Yearly,24.0,31666.67
Half Yearly,47.0,25000.0
Half Yearly,29.0,27333.33
Half Yearly,41.0,40050.0
Half Yearly,51.0,28000.0
Half Yearly,52.0,20500.0
Half Yearly,29.0,18166.67
Half Yearly,30.0,23333.33
Half Yearly,41.0,36000.0
Half Yearly,27.0,28750.0
Half Yearly,44.0,22916.67
Half Yearly,35.0,26250.0
Half Yearly,22.0,26666.67
Half Yearly,37.0,21666.67
Half Yearly,30.0,23750.0
Half Yearly,48.0,22500.0
Half Yearly,39.0,22500.0
Half Yearly,49.0,20416.67
Half Yearly,52.0,42083.33
Half Yearly,50.0,23333.33
Half Yearly,38.0,61000.0
Half Yearly,43.0,0.08
Half Yearly,53.0,37666.67
Half Yearly,35.0,233333.33
Half Yearly,26.0,23750.0
Half Yearly,22.0,29166.67
Half Yearly,26.0,23833.33
Half Yearly,42.0,26250.0
Half Yearly,24.0,48541.67
Half Yearly,24.0,25416.67
Half Yearly,25.0,32500.0
Half Yearly,37.0,40208.33
Half Yearly,24.0,38333.33
Half Yearly,52.0,30000.0
Half Yearly,29.0,35416.67
Half Yearly,22.0,21875.0
Half Yearly,54.0,48166.67
Half Yearly,27.0,24541.67
Half Yearly,27.0,0.08
Half Yearly,35.0,24166.67
Half Yearly,43.0,0.08
Half Yearly,35.0,0.08
Half Yearly,37.0,25500.0
Half Yearly,24.0,39583.33
Half Yearly,33.0,0.08
Half Yearly,19.0,27500.0
Half Yearly,26.0,0.08
Half Yearly,40.0,24166.67
Half Yearly,40.0,0.08
Half Yearly,27.0,33916.67
Half Yearly,43.0,32916.67
Half Yearly,28.0,70583.33
Half Yearly,24.0,0.08
Half Yearly,59.0,25833.33
Half Yearly,35.0,16958.33
Half Yearly,45.0,0.08
Half Yearly,30.0,0.08
Half Yearly,34.0,31666.67
Half Yearly,40.0,33333.33
Half Yearly,23.0,35833.33
Half Yearly,24.0,30833.33
Half Yearly,27.0,43083.33
Half Yearly,32.0,28333.33
Half Yearly,48.0,23058.33
Half Yearly,33.0,0.08
Half Yearly,46.0,29316.67
Half Yearly,48.0,91125.0
Half Yearly,34.0,36441.67
Half Yearly,51.0,31875.0
Half Yearly,48.0,40833.33
Half Yearly,36.0,43016.67
Half Yearly,29.0,40833.33
Half Yearly,52.0,30833.33
Half Yearly,28.0,28958.33
Half Yearly,34.0,45000.0
Half Yearly,39.0,57500.0
Half Yearly,34.0,36666.67
Half Yearly,39.0,46166.67
Half Yearly,40.0,26408.33
Half Yearly,48.0,30833.33
Half Yearly,46.0,62916.67
Quatrly,38.0,43750.0
Half Yearly,19.0,0.08
Half Yearly,63.0,48333.33
Half Yearly,29.0,52083.33
Monthly,47.0,54166.67
Half Yearly,29.0,44166.67
Half Yearly,46.0,48750.0
Half Yearly,29.0,71083.33
Half Yearly,41.0,41666.67
Half Yearly,31.0,71666.67
Half Yearly,21.0,43333.33
Half Yearly,38.0,34750.0
Half Yearly,47.0,39579.33
Half Yearly,39.0,64166.67
Half Yearly,33.0,47250.0
Quatrly,60.0,25000.0
Half Yearly,57.0,36816.83
Quatrly,42.0,22500.0
Half Yearly,58.0,65833.33
Half Yearly,46.0,34166.67
Half Yearly,61.0,0.08
Half Yearly,63.0,42975.0
Half Yearly,77.0,62500.0
Half Yearly,70.0,29583.33
Half Yearly,53.0,56666.67
Half Yearly,72.0,46333.33
Half Yearly,51.0,45000.0
Half Yearly,55.0,44066.67
Half Yearly,47.0,54541.67
Half Yearly,52.0,72666.67
Quatrly,29.0,66791.67
Half Yearly,56.0,44216.67
Half Yearly,24.0,37500.0
Half Yearly,26.0,37666.67
Half Yearly,44.0,30000.0
Quatrly,39.0,38358.33
Half Yearly,72.0,66666.67
Half Yearly,50.0,38333.33
Half Yearly,38.0,47083.33
Half Yearly,26.0,84375.0
Half Yearly,56.0,20183.33
Quatrly,50.0,51716.67
Quatrly,61.0,19833.33
Half Yearly,28.0,37500.0
Half Yearly,29.0,57708.33
Half Yearly,51.0,33883.33
Half Yearly,47.0,26150.0
Half Yearly,30.0,33333.33
Half Yearly,55.0,48333.33
Half Yearly,73.0,28333.33
Half Yearly,74.0,35000.0
Half Yearly,47.0,0.08
Half Yearly,46.0,39666.67
Half Yearly,28.0,70208.33
Half Yearly,29.0,25833.33
Quatrly,51.0,47333.33
Half Yearly,34.0,81458.33
Half Yearly,36.0,44700.0
Half Yearly,52.0,49416.67
Half Yearly,55.0,555500.0
Half Yearly,20.0,40000.0
Half Yearly,36.0,60125.0
Half Yearly,23.0,52083.33
Half Yearly,67.0,0.08
Half Yearly,52.0,59250.0
Half Yearly,62.0,50750.0
Monthly,37.0,65125.0
Half Yearly,56.0,41750.0
Half Yearly,34.0,22083.33
Half Yearly,36.0,38333.33
Half Yearly,29.0,50583.33
Half Yearly,57.0,20266.67
Half Yearly,49.0,34583.33
Half Yearly,67.0,36875.0
Half Yearly,63.0,48916.67
Half Yearly,36.0,26666.67
Half Yearly,59.0,32500.0
Half Yearly,42.0,82708.33
Half Yearly,61.0,59291.67
Half Yearly,45.0,25000.0
Half Yearly,49.0,0.08
Half Yearly,46.0,29583.33
Half Yearly,43.0,41583.33
Half Yearly,59.0,0.08
Half Yearly,63.0,38858.33
Half Yearly,56.0,55833.33
Half Yearly,21.0,65000.0
Half Yearly,49.0,50000.0
Half Yearly,50.0,30641.67
Quatrly,49.0,215775.0
Half Yearly,40.0,30416.67
Half Yearly,26.0,43241.67
Half Yearly,77.0,35833.33
Half Yearly,55.0,64166.67
Half Yearly,54.0,73750.0
Half Yearly,34.0,48416.67
Half Yearly,59.0,96000.0
Half Yearly,57.0,43500.0
Quatrly,27.0,31866.67
Half Yearly,44.0,47500.0
Monthly,54.0,29500.0
Monthly,45.0,128333.33
Monthly,39.0,14583.33
Monthly,30.0,29200.0
Monthly,24.0,8333.33
Monthly,30.0,29050.0
Monthly,29.0,25000.0
Half Yearly,41.0,52050.0
Monthly,37.0,33333.33
Monthly,46.0,16666.67
Monthly,40.0,24550.0
Half Yearly,26.0,50000.0
Monthly,36.0,69400.0
Half Yearly,24.0,11050.0
Monthly,50.0,12416.67
Half Yearly,28.0,5833.33
Monthly,58.0,24958.33
Monthly,51.0,38291.67
Half Yearly,24.0,50316.67
Half Yearly,52.0,88750.0
Half Yearly,31.0,23000.0
Half Yearly,42.0,62083.33
Monthly,38.0,35416.67
Monthly,29.0,
Half Yearly,41.0,10000.0
Monthly,31.0,11250.0
Half Yearly,39.0,44166.67
Half Yearly,22.0,53666.67
Half Yearly,42.0,42083.33
Half Yearly,50.0,35583.33
Half Yearly,39.0,20216.67
Half Yearly,46.0,10416.67
Half Yearly,34.0,18750.0
Half Yearly,37.0,17291.67
Monthly,29.0,6250.0
Half Yearly,26.0,26833.33
Monthly,43.0,14250.0
Half Yearly,39.0,14250.0
Half Yearly,28.0,
Half Yearly,32.0,14493.33
Half Yearly,38.0,74166.67
Half Yearly,35.0,41666.67
Half Yearly,46.0,75633.33
Quatrly,25.0,37500.0
Half Yearly,42.0,22333.33
Half Yearly,27.0,83250.0
Monthly,35.0,73341.67
Half Yearly,28.0,20000.0
Monthly,51.0,29166.67
Half Yearly,20.0,
Half Yearly,30.0,
Quatrly,36.0,4166.67
Monthly,43.0,19166.67
Monthly,26.0,12500.0
Half Yearly,25.0,13200.0
Half Yearly,23.0,
Half Yearly,33.0,77850.0
Half Yearly,51.0,25666.67
Monthly,48.0,41250.0
Half Yearly,36.0,42766.67
Half Yearly,26.0,
Half Yearly,34.0,30000.0
Quatrly,44.0,47916.67
Monthly,51.0,43500.0
Half Yearly,55.0,14708.33
Half Yearly,52.0,17792.0
Half Yearly,21.0,19166.67
Monthly,29.0,25000.0
Half Yearly,54.0,37500.0
Half Yearly,36.0,22083.33
Half Yearly,38.0,8333.33
Half Yearly,27.0,6666.67
Half Yearly,33.0,39166.67
Half Yearly,46.0,25000.0
Monthly,31.0,21041.67
Half Yearly,42.0,7500.0
Half Yearly,47.0,62500.0
Half Yearly,33.0,36458.33
Monthly,34.0,
Half Yearly,37.0,25000.0
Half Yearly,54.0,45875.0
Monthly,43.0,45833.33
Half Yearly,45.0,30000.0
Half Yearly,56.0,35166.67
Quatrly,30.0,4166.67
Monthly,30.0,20000.0
Monthly,25.0,20833.33
Quatrly,33.0,37083.33
Half Yearly,56.0,31000.0
Half Yearly,53.0,13083.33
Half Yearly,54.0,45208.33
Half Yearly,31.0,40666.67
Half Yearly,35.0,18750.0
Half Yearly,39.0,27500.0
Half Yearly,33.0,49000.0
Monthly,51.0,20916.67
Quatrly,40.0,19166.67
Half Yearly,40.0,22250.0
Half Yearly,35.0,29166.67
Monthly,18.0,0.08
Half Yearly,34.0,11383.33
Half Yearly,58.0,12916.67
Half Yearly,27.0,62750.0
Half Yearly,40.0,39583.33
Half Yearly,58.0,28133.33
Half Yearly,27.0,12833.33
Half Yearly,56.0,35833.33
Half Yearly,31.0,10000.0
Half Yearly,30.0,16666.67
Half Yearly,33.0,5833.33
Half Yearly,29.0,28000.0
Half Yearly,49.0,68750.0
Half Yearly,50.0,29666.67
Half Yearly,29.0,7250.0
Quatrly,51.0,38750.0
Half Yearly,29.0,0.08
Half Yearly,58.0,15000.0
Half Yearly,37.0,15833.33
Half Yearly,35.0,8333.33
Monthly,38.0,32083.33
Half Yearly,26.0,8916.67
Half Yearly,56.0,20833.33
Monthly,36.0,21666.67
Monthly,20.0,38333.33
Monthly,41.0,35732.0
Monthly,26.0,25000.0
Monthly,35.0,17750.0
Monthly,40.0,30266.67
Monthly,37.0,24750.0
Monthly,35.0,15000.0
Monthly,32.0,10875.0
Monthly,34.0,14000.0
Half Yearly,56.0,10000.0
Half Yearly,60.0,0.08
Monthly,31.0,16666.67
Monthly,38.0,11666.67
Monthly,38.0,20833.33
Monthly,31.0,11833.33
Half Yearly,54.0,22416.67
Monthly,33.0,66666.67
Half Yearly,28.0,24166.67
Monthly,41.0,13750.0
Monthly,53.0,20166.67
Monthly,35.0,15000.0
Monthly,32.0,19166.67
Monthly,47.0,21250.0
Monthly,45.0,15000.0
Monthly,47.0,41666.67
Monthly,27.0,29166.67
Monthly,30.0,6250.0
Monthly,50.0,29166.67
Monthly,23.0,16666.67
Monthly,42.0,20000.0
Monthly,50.0,15833.33
Monthly,45.0,20833.33
Monthly,50.0,15000.0
Monthly,38.0,14416.67
Monthly,51.0,20833.33
Monthly,53.0,12500.0
Monthly,48.0,29166.67
Monthly,39.0,0.0
Half Yearly,24.0,16666.67
Monthly,29.0,19666.67
Monthly,46.0,20833.33
Monthly,53.0,16666.67
Monthly,27.0,14952.0
Monthly,34.0,23333.33
Monthly,35.0,13333.33
Monthly,61.0,19258.67
Monthly,35.0,23333.33
Monthly,42.0,24166.67
Monthly,60.0,20833.33
Monthly,31.0,20833.33
Monthly,43.0,20833.33
Monthly,40.0,33333.33
Half Yearly,43.0,29166.67
Monthly,39.0,25000.0
Monthly,23.0,12500.0
Monthly,55.0,46250.0
Monthly,34.0,19166.67
Monthly,56.0,29166.67
Monthly,37.0,27500.0
Monthly,37.0,18333.33
Monthly,41.0,27500.0
Monthly,37.0,30000.0
Monthly,46.0,20833.33
Monthly,35.0,49166.67
Monthly,39.0,37500.0
Monthly,36.0,12500.0
Quatrly,39.0,20833.33
Monthly,43.0,32500.0
Monthly,52.0,81666.67
Monthly,37.0,22916.67
Monthly,54.0,31666.67
Half Yearly,48.0,201666.67
Monthly,39.0,26666.67
Monthly,53.0,23333.33
Monthly,29.0,16666.67
Half Yearly,21.0,19333.33
Half Yearly,56.0,27833.33
Monthly,37.0,36250.0
Monthly,58.0,47833.33
Monthly,25.0,21666.67
Half Yearly,38.0,26666.67
Monthly,52.0,20833.33
Monthly,32.0,23333.33
Half Yearly,38.0,29166.67
Half Yearly,36.0,33333.33
Half Yearly,43.0,12500.0
Monthly,31.0,31666.67
Half Yearly,30.0,32083.33
Half Yearly,43.0,25000.0
Half Yearly,54.0,27833.33
Monthly,41.0,33333.33
Half Yearly,51.0,41666.67
Monthly,34.0,14000.0
Half Yearly,38.0,18833.33
Half Yearly,33.0,24166.67
Half Yearly,52.0,29166.67
Monthly,38.0,20833.33
Monthly,49.0,24166.67
Monthly,32.0,23333.33
Monthly,34.0,12500.0
Monthly,29.0,41666.67
Half Yearly,52.0,50750.0
Monthly,31.0,16666.67
Monthly,23.0,5833.33
Monthly,26.0,23333.33
Half Yearly,45.0,52583.33
Monthly,34.0,24166.67
Half Yearly,47.0,34583.33
Half Yearly,47.0,37500.0
Monthly,43.0,31250.0
Monthly,21.0,5000.0
Half Yearly,55.0,25166.67
Monthly,39.0,54750.0
Monthly,40.0,20833.33
Monthly,47.0,24025.0
Monthly,41.0,22500.0
Half Yearly,53.0,3708.33
Monthly,36.0,37083.33
Monthly,46.0,19583.33
Monthly,35.0,25000.0
Half Yearly,22.0,45333.33
Monthly,59.0,26666.67
Half Yearly,26.0,14000.0
Monthly,41.0,25000.0
Half Yearly,24.0,28250.0
Monthly,25.0,21583.33
Monthly,29.0,33333.33
Half Yearly,35.0,44750.0
Half Yearly,35.0,33333.33
Monthly,44.0,18500.0
Half Yearly,52.0,46083.33
Half Yearly,55.0,33333.33
Monthly,49.0,52250.0
Half Yearly,37.0,30666.67
Half Yearly,31.0,25000.0
Half Yearly,55.0,7083.33
Half Yearly,29.0,19083.33
Monthly,31.0,26250.0
Half Yearly,43.0,44083.33
Half Yearly,28.0,33333.33
Monthly,33.0,23333.33
Half Yearly,56.0,29000.0
Half Yearly,31.0,46666.67
Monthly,38.0,40333.33
Half Yearly,27.0,43333.33
Half Yearly,35.0,46500.0
Half Yearly,32.0,15000.0
Half Yearly,57.0,32833.33
Half Yearly,22.0,292000.0
Half Yearly,34.0,72750.0
Half Yearly,39.0,41666.67
Monthly,39.0,14583.33
Half Yearly,29.0,30750.0
Monthly,39.0,20833.33
Half Yearly,24.0,8333.33
Half Yearly,40.0,43333.33
Half Yearly,42.0,67833.33
Half Yearly,38.0,20583.33
Monthly,41.0,44166.67
Monthly,30.0,24583.33
Half Yearly,31.0,94250.0
Half Yearly,42.0,55000.0
Half Yearly,34.0,25000.0
Half Yearly,53.0,41750.0
Monthly,30.0,53916.67
Half Yearly,43.0,25000.0
Half Yearly,39.0,45833.33
Quatrly,29.0,17500.0
Quatrly,31.0,56416.67
Half Yearly,28.0,21750.0
Half Yearly,39.0,42500.0
Quatrly,33.0,59300.0
Half Yearly,40.0,18916.67
Half Yearly,30.0,41666.67
Quatrly,40.0,31966.67
Half Yearly,58.0,26250.0
Half Yearly,35.0,39666.67
Half Yearly,33.0,46500.0
Half Yearly,31.0,29166.67
Half Yearly,52.0,101333.33
Half Yearly,41.0,22500.0
Half Yearly,51.0,36583.33
Half Yearly,30.0,39416.67
Half Yearly,84.0,25833.33
Half Yearly,30.0,37000.0
Half Yearly,26.0,55291.67
Half Yearly,24.0,52458.33
Half Yearly,26.0,51883.33
Half Yearly,41.0,24250.0
Monthly,37.0,41666.67
Half Yearly,60.0,66950.0
Half Yearly,56.0,25000.0
Half Yearly,24.0,46200.0
Half Yearly,38.0,37916.67
Half Yearly,40.0,39129.17
Half Yearly,23.0,46616.67
Half Yearly,30.0,23125.0
Quatrly,37.0,31666.67
Half Yearly,60.0,42583.33
Half Yearly,35.0,60616.67
Half Yearly,54.0,25166.67
Half Yearly,27.0,16666.67
Half Yearly,28.0,16666.67
Half Yearly,49.0,34016.67
Half Yearly,19.0,46750.0
Half Yearly,31.0,93333.33
Half Yearly,23.0,40408.33
Half Yearly,28.0,35208.33
Half Yearly,37.0,47500.0
Half Yearly,23.0,33250.0
Half Yearly,37.0,40250.0
Half Yearly,30.0,37500.0
Half Yearly,34.0,33400.0
Half Yearly,56.0,55708.33
Half Yearly,33.0,33333.33
Half Yearly,37.0,37287.5
Half Yearly,51.0,50833.33
Half Yearly,53.0,22541.67
Half Yearly,42.0,42666.67
Half Yearly,50.0,37333.33
Half Yearly,46.0,36666.67
Half Yearly,36.0,34166.67
Half Yearly,57.0,16666.67
Half Yearly,45.0,42500.0
Quatrly,40.0,73333.33
Half Yearly,38.0,46833.33
Half Yearly,56.0,15833.33
Half Yearly,22.0,36250.0
Half Yearly,62.0,64993.75
Half Yearly,50.0,22500.0
Half Yearly,26.0,73150.0
Half Yearly,24.0,26500.0
Half Yearly,36.0,39916.67
Half Yearly,33.0,41666.67
Half Yearly,26.0,50000.0
Half Yearly,53.0,69583.33
Half Yearly,32.0,33333.33
Half Yearly,57.0,45833.33
Half Yearly,27.0,57083.33
Half Yearly,45.0,50666.67
Half Yearly,58.0,19166.67
Half Yearly,36.0,23041.67
Half Yearly,39.0,32500.0
Half Yearly,52.0,57916.67
Half Yearly,37.0,35000.0
Half Yearly,50.0,39083.33
Half Yearly,21.0,32500.0
Half Yearly,62.0,41166.67
Half Yearly,50.0,42091.67
Half Yearly,51.0,34166.67
Half Yearly,53.0,35833.33
Half Yearly,29.0,21041.67
Half Yearly,44.0,48416.67
Half Yearly,40.0,31250.0
Half Yearly,45.0,38916.67
Half Yearly,60.0,20833.33
Half Yearly,46.0,39166.67
Half Yearly,29.0,41666.67
Half Yearly,52.0,33833.33
Half Yearly,37.0,20166.67
Half Yearly,48.0,25416.67
Half Yearly,56.0,33083.33
Half Yearly,55.0,44666.67
Half Yearly,50.0,54166.67
Half Yearly,43.0,16666.67
Half Yearly,60.0,33333.33
Half Yearly,30.0,34916.67
